cgpa,branch_code,internship_count,project_count,certification_count,skill_count,placement_probability,placed,salary
8.408630992,5,4,6,8,10,81.13700397,1,9.59
9.126013912,3,6,10,9,14,83.28202378,1,8.23
9.52969473,1,6,10,9,13,78.41100716,1,6.68
8.693321575,5,12,11,7,8,90.28671829,1,10.63
8.64457471,3,8,8,11,4,82.05870569,1,7.99
8.220466767,5,6,8,6,9,83.51798906,1,10
8.264088282,2,3,8,4,9,66.22402875,1,6.24
8.333807601,5,8,6,5,8,85.03156438,1,10.32
9.268400911,5,9,7,16,12,96.21855495,1,11.07
9.69030009,4,6,10,7,9,87.13297124,1,10.28
9.912324984,5,9,11,9,7,95.90485925,1,11.67
8.449719282,3,1,6,6,6,63.65919162,1,6.11
9.232502354,3,6,8,7,6,80.24365477,1,8.2
8.593357079,5,6,10,9,12,87.97724112,1,10.37
8.662373966,5,3,4,9,13,77.4971029,1,9.39
9.108197337,5,11,2,11,6,84.76496716,1,10.65
9.291924282,3,5,6,11,3,75.6125401,1,8.32
9.456647386,4,16,7,12,13,92.60867778,1,10.23
9.736254274,4,14,8,8,10,92.73814887,1,10.57
9.241563085,4,6,7,10,4,82.67878134,1,9.91
9.25284115,3,1,6,9,9,71.75559637,1,6.6
9.636660877,5,9,10,8,9,95.41110471,1,11.48
8.918193844,4,8,4,4,13,82.05911822,1,9.6
9.569901765,5,7,10,9,7,92.64403185,1,11.25
7.748843429,4,7,6,5,8,76.4651406,1,9.03
9.484225653,1,5,14,11,6,74.07413722,1,6.8
8.908352467,3,6,5,8,5,74.39446006,1,8.17
7.64590529,2,4,4,7,4,58.75128573,1,6.12
7.696827558,2,4,5,11,3,62.78340255,1,6.25
8.803909093,5,2,8,8,6,77.74621556,1,9.01
8.588252966,3,4,4,10,7,70.78392421,1,7.32
7.367180133,3,7,11,5,3,69.77875814,1,7.02
9.309639318,5,15,12,8,11,94.53716924,1,11.23
9.308775111,3,6,8,9,9,84.00146699,1,8.4
8.141655467,5,9,5,4,9,82.35018601,1,10.01
8.615109441,5,6,6,8,15,85.54033048,1,10.25
9.143262785,4,8,5,12,9,88.43133266,1,10.22
9.39900287,4,10,6,6,6,84.04788153,1,10.18
9.529823718,0,2,3,5,7,56.31087036,1,4.94
8.963226298,5,14,7,11,8,92.65650928,1,10.84
8.465365855,2,3,4,7,12,65.01558807,1,6.1
7.260124454,1,10,3,5,1,56.41830158,1,5.43
7.577520296,1,3,3,5,6,52.66703762,0,5
9.508742403,4,3,6,9,4,75.8944519,1,9.18
9.227442172,5,5,4,9,11,83.57011081,1,10.97
9.646349969,4,7,6,6,13,87.13430341,1,10.32
9.367718767,3,4,4,3,5,67.92675965,1,7.68
8.180518794,5,7,8,4,7,83.1771224,0,10.26
8.729275613,3,4,11,6,8,74.21654014,1,7.52
8.952202923,5,4,11,10,5,83.81928892,1,10.11
8.397209798,5,5,7,4,7,78.68210655,1,10.03
9.436314643,4,9,7,6,8,86.79383137,1,10.08
9.66209361,5,9,5,10,6,90.22965346,1,11.19
9.234795787,1,3,4,12,7,66.23136142,1,5.97
8.271859601,1,5,8,11,6,69.38342957,1,6.18
8.745475847,5,10,8,15,7,92.99749889,1,10.57
8.985723985,2,8,11,7,10,81.09824901,1,7.32
8.526053583,3,2,5,15,7,69.45693153,1,6.71
9.154285204,5,14,5,8,8,88.78405076,1,10.95
7.443056103,5,4,3,7,10,71.85300413,1,8.85
9.152820975,4,5,10,7,12,83.82382283,1,9.98
8.597523958,3,5,8,14,10,81.56507356,1,8.06
8.005401889,3,1,6,4,5,60.45088986,1,5.75
8.389780947,2,0,4,11,3,56.42056955,1,4.95
9.270795524,4,11,7,6,5,84.82786852,1,10.11
8.525564258,4,7,7,18,11,86.79640573,1,9.46
8.984226638,5,15,7,6,15,90.27075238,1,10.93
8.358933721,5,5,8,11,8,85.26348075,1,10.38
9.287866241,5,7,5,8,7,86.73431182,1,10.77
9.592545231,4,2,5,13,9,78.8593586,1,8.65
9.32426007,2,4,10,7,7,73.09485764,1,7.05
9.617611118,4,8,10,5,10,90.34989057,1,10.58
9.915698769,2,7,5,8,11,80.33645308,1,7.83
9.499157333,3,5,6,9,6,77.68779995,1,8.28
9.939114948,5,8,12,9,11,98.28964891,1,11.61
8.525918463,4,9,12,9,4,83.95055977,1,9.52
9.460661593,2,13,4,8,1,73.30617743,1,7.42
9.009545741,3,5,10,7,6,76.63444332,1,8.25
9.727488532,5,5,6,8,4,84.14300581,1,11.43
9.064973912,1,5,6,8,10,70.50473416,1,6.39
9.131111222,5,14,8,6,9,91.4955385,1,10.88
8.979258574,0,7,9,8,6,70.18115971,1,5.67
9.56588916,3,4,4,9,5,73.39402048,1,8.11
8.946938462,1,5,8,6,9,71.30419652,1,6.46
9.788273041,5,5,7,4,9,86.35054419,1,11.18
8.021805096,4,10,8,11,10,87.48076564,1,9.36
9.422417206,4,9,5,11,8,88.01808977,1,10.17
9.769629704,2,6,4,7,6,73.8134544,1,7.61
9.003998238,3,3,5,10,7,72.6394448,1,7.43
9.374078208,0,12,8,7,5,72.83152573,1,5.88
7.610441901,3,1,2,4,10,57.14536862,1,5.46
8.004272732,3,1,5,6,11,63.0014956,1,5.82
9.622330916,2,5,7,12,10,80.5344183,1,7.72
9.233314125,4,5,6,10,4,78.99941523,1,10.1
9.267474416,4,9,8,7,12,89.89733394,1,10.01
8.897742621,2,10,8,15,8,83.45279698,1,7.38
8.928799953,4,7,9,12,12,89.45238752,1,9.84
9.653979671,3,11,3,12,3,79.60758261,1,8.41
9.860742413,5,4,5,10,14,86.47438467,1,10.79
9.12905907,3,7,8,7,8,83.04047096,1,8.34
8.571187573,5,12,4,8,8,85.09557722,0,10.42
7.749618111,1,4,7,9,8,64.26396013,1,5.41
9.83966005,4,11,8,11,7,93.18980667,1,10.54
9.084158941,5,6,4,7,10,83.84962829,1,10.93
8.59430763,5,5,5,7,10,81.50861091,1,10.46
9.488417577,1,11,10,7,13,80.0046491,1,6.86
7.84482917,5,3,3,6,12,71.52769577,1,8.56
9.294473957,4,8,8,11,7,90.80446425,1,10.07
8.594033155,5,4,11,9,9,83.84711393,1,10.09
8.749418846,4,14,6,13,10,88.26636887,1,9.94
9.636115007,4,6,15,6,2,80.98881392,1,10.28
8.855689451,4,8,8,13,5,87.5647975,1,9.78
8.938825045,4,17,8,8,2,83.46406951,1,9.99
8.966539254,5,5,3,14,11,83.85498991,1,10.81
7.866329321,3,5,6,12,8,73.7426153,1,7.4
9.466235838,2,8,10,11,4,81.75697622,1,7.46
9.635858324,1,3,4,11,6,66.44564182,1,5.97
8.945615656,5,10,9,11,9,94.40743291,1,10.91
9.163126368,5,9,6,11,6,90.67387509,1,11.01
8.771300896,5,5,9,6,9,84.90255568,1,10.75
9.343211791,4,4,6,18,9,83.12787488,1,9.5
8.911525163,0,4,8,12,7,67.26011261,1,5.38
8.007181939,4,9,7,11,9,85.7534987,1,9.08
7.418665511,5,7,4,6,4,74.05113352,1,9.25
9.790385209,5,9,10,10,8,96.32315617,1,11.47
9.515420916,3,8,6,5,7,82.05009195,1,8.44
9.433405676,3,4,5,9,9,76.78766529,1,7.86
9.277700273,4,4,11,12,8,84.13346273,1,9.75
9.290070213,3,4,6,5,6,71.91533477,1,7.81
8.821442277,5,5,5,6,7,79.78651332,1,10.6
9.626400487,1,10,10,7,10,80.48577026,1,6.78
9.711656413,4,6,8,14,13,91.11265472,1,10.4
8.808764791,1,3,10,4,7,63.61345068,1,5.65
9.731872546,4,11,9,15,12,94.78979739,1,10.34
9.461923003,3,10,6,8,4,81.41328347,1,8.35
8.841079062,4,7,5,9,6,81.14065047,1,9.62
8.412660086,5,6,11,6,8,83.86234366,1,10.15
9.674805725,5,12,7,10,10,95.7091093,1,11.19
9.839252006,5,7,5,8,5,87.68397552,1,11.58
8.480067813,4,6,10,7,10,83.07797553,1,9.44
9.867159074,3,4,10,7,6,78.90008491,1,8.3
8.904582694,2,9,8,10,6,80.70196178,1,7.35
9.537650363,5,1,4,6,15,75.94552653,1,8.91
8.084952825,4,5,6,13,12,79.6432476,1,9.17
8.954914333,5,4,5,6,8,79.26798595,1,10.03
9.018508489,4,8,7,7,6,84.41511324,1,9.87
9.893708967,2,7,6,7,6,78.15161699,1,7.67
9.452977603,4,11,10,11,15,93.02443658,1,10.52
9.552566312,5,3,4,8,13,80.59973705,1,10.18
6.857868306,4,4,8,7,6,69.39575695,1,7.77
9.094656574,5,6,13,9,3,85.22428191,1,10.65
9.523849041,4,4,11,8,10,83.89451476,1,9.72
9.5147807,3,8,6,5,4,79.99118066,1,8.56
9.160609674,5,4,8,10,8,86.30868253,1,10.25
8.975021321,5,19,10,5,12,91.38501691,1,10.76
9.777702938,4,7,7,14,15,92.24725785,1,10.68
9.727863284,5,10,4,8,12,91.27626217,1,11.36
9.41115673,5,3,4,8,9,80.10150739,1,10.03
9.910225568,4,11,2,14,12,88.43364845,1,10.35
9.393985204,4,3,5,7,8,76.16245551,1,8.93
9.686134603,0,10,8,8,6,74.84170522,1,6.01
8.979039511,4,14,9,15,9,91.12350045,1,10.06
7.620222921,5,1,3,5,7,63.72765052,1,7.38
9.556355392,5,7,6,7,4,86.27750034,1,11
8.043586416,2,5,11,7,11,71.47285477,1,6.76
8.637556929,5,12,8,9,12,92.6105621,1,10.79
9.653813798,1,6,8,15,1,73.60684429,1,6.85
9.558502893,3,6,9,11,6,83.27152429,1,8.43
9.490495412,2,5,3,11,4,70.57973945,1,7.45
9.175496041,1,6,4,7,9,69.74637531,1,6.56
9.838933286,4,7,5,11,8,88.54838926,1,10.51
9.159813695,1,15,0,9,10,70.03834245,1,6.54
9.751534466,5,12,4,12,9,93.01531767,1,11.54
8.959844162,5,4,13,14,12,88.29665646,1,10.13
9.167958386,1,8,5,7,6,71.75088817,1,6.46
9.700784261,2,5,1,12,8,72.03474335,1,7.7
8.980258991,2,14,8,8,10,82.23776478,1,7.39
9.883026315,3,3,6,14,7,78.73749035,1,7.77
8.798576743,4,10,6,14,9,88.40656921,1,9.97
9.067751737,0,3,6,11,11,65.20109398,1,5.1
8.704079701,5,5,8,12,8,87.65529136,1,10.46
9.527594963,4,9,8,7,11,90.6739006,1,10.41
9.87808859,5,2,6,2,10,79.5234097,1,9.67
8.909309659,5,10,11,5,11,90.64788516,1,10.96
8.428817467,1,4,7,7,4,62.16322371,1,5.76
9.394911967,1,6,15,14,9,78.77134804,0,6.59
7.762654297,3,11,9,7,8,78.39509209,1,7.61
7.597070263,5,4,3,9,7,72.20721483,1,8.99
9.352161537,0,2,7,9,8,63.57787089,1,4.82
9.066427056,5,12,4,9,6,85.78719546,1,10.66
9.526496888,1,15,8,8,4,77.12652763,1,6.65
9.550194492,5,5,4,11,6,84.13283104,1,11.05
7.862259941,3,5,10,6,1,68.30391005,1,7.31
8.749440971,2,4,7,5,10,70.00996613,1,6.88
8.658650406,5,10,10,18,8,92.49815017,1,10.45
8.157505261,1,8,9,7,7,72.96056417,1,6.13
9.096048748,5,11,6,8,15,91.6213467,1,10.88
9.672297614,5,7,6,12,7,92.16263074,1,11.47
8.576211046,3,11,7,11,12,85.00563033,1,8.13
8.54609713,2,7,9,5,5,72.63835241,1,7.09
8.529833157,5,1,6,7,3,69.3725078,1,8.06
8.508578217,4,4,9,12,13,82.22999066,1,9.09
8.995396905,2,4,12,7,10,74.64508537,1,7.03
8.038477291,3,7,7,5,9,76.64387915,1,7.45
9.00119167,5,7,3,8,7,82.74267044,1,10.61
8.424877379,4,3,8,3,13,74.38090463,1,8.34
9.216269613,5,10,12,9,10,95.12320056,1,11.19
8.304277876,4,10,7,7,8,82.73436424,1,9.22
8.296318963,5,7,8,3,6,82.18293476,1,10.29
9.45936217,4,11,9,11,8,92.46268528,1,10.32
8.255565487,4,4,1,7,7,67.73433516,1,8.61
8.626454251,3,4,0,12,6,67.28170219,1,7.55
9.108070474,1,8,7,3,9,74.36324058,1,6.43
8.204194846,5,9,6,3,13,83.51319608,1,10.01
8.145777077,2,0,4,12,8,60.44863117,1,4.89
9.532574055,5,6,9,4,5,85.47768218,1,11.1
9.286896156,4,6,7,16,14,88.66945584,1,9.96
8.785817178,3,2,3,9,6,65.0594501,1,6.69
9.285641533,2,4,8,3,7,70.88868363,1,7.04
9.011221978,3,2,6,6,3,66.33198896,1,6.74
9.491273487,1,9,8,7,13,80.33653769,1,6.7
9.024376768,1,7,6,9,12,75.04315644,1,6.55
9.757301386,0,18,7,12,6,77.38780463,1,5.99
9.7577672,5,7,4,4,3,81.77892847,1,11.15
7.761427997,4,3,1,4,11,63.57010185,1,7.89
7.089987399,3,2,3,4,3,53.03921629,0,5.67
8.331494482,4,7,9,4,8,80.24436117,1,9.23
9.495654912,4,11,5,10,8,87.47441035,1,10.1
8.097132594,2,12,6,9,3,71.97693843,1,6.71
9.192899525,0,6,7,9,5,68.02889516,1,5.72
9.086172393,2,3,3,5,5,61.55654376,1,6.4
9.836119114,5,11,7,13,4,94.33318849,1,11.4
9.235950794,5,7,15,13,10,95.22556595,1,10.95
7.745942628,1,17,6,10,9,71.17496606,1,6
8.47960831,0,6,7,5,3,60.52344611,1,5.31
8.926226147,5,7,12,7,12,90.23404394,1,10.82
8.503521374,1,4,7,10,4,65.32879007,1,5.91
8.961921825,4,5,6,8,13,81.77093178,1,9.94
8.227924705,5,2,5,6,10,73.48490896,1,8.32
9.508112783,3,3,9,12,12,81.3919101,1,7.64
8.924628747,3,3,4,12,5,69.97693603,1,7.35
8.744524411,3,8,9,9,9,84.84571797,1,8.25
9.179426328,2,5,7,9,1,70.52601104,1,7.37
8.980766508,5,9,6,9,8,89.2424924,1,10.8
8.72731488,3,5,10,11,7,78.78188441,1,7.91
7.964140626,1,3,8,10,6,63.85543437,1,5.23
9.335491264,5,7,9,6,7,89.52494355,1,11.06
7.761969049,5,3,5,7,12,73.71655791,1,8.59
9.685146358,5,14,5,14,6,92.12801901,1,11.34
8.612857224,2,5,12,6,5,70.72002675,1,6.98
9.731936913,0,1,5,6,6,57.30921921,1,4.67
8.839871008,2,5,11,8,8,74.24410638,1,7.19
8.606312362,4,20,7,5,7,82.360196,1,9.75
9.647219464,4,6,6,5,7,81.97048794,1,10.2
9.396027415,3,12,11,3,7,82.32916466,1,8.53
9.390220334,2,11,11,6,9,82.07464868,1,7.45
9.502169285,4,6,5,6,10,83.08556445,1,10.01
8.356574153,4,6,6,8,7,78.54326546,1,9.37
9.806320357,1,5,8,13,4,75.46437664,1,6.72
8.415779301,4,5,16,2,8,76.57259888,1,9.45
8.232815553,1,1,6,7,8,57.22051406,1,4.74
9.113837699,5,7,4,7,9,85.44779897,1,10.71
9.109378212,5,3,12,14,6,83.90580312,1,9.97
9.528446789,5,8,3,4,8,85.31539627,1,11.18
8.68503349,5,6,10,16,10,90.24936191,1,10.46
8.590766541,4,4,10,9,11,80.51315734,1,9.04
9.91792263,4,5,9,7,12,87.51233245,1,10.72
9.100203698,5,20,9,7,5,89.20929119,1,11.02
8.73477685,4,17,4,5,8,80.24209448,1,9.65
9.666321073,4,8,7,4,11,88.12873133,1,10.46
8.862890752,5,15,5,10,9,89.75246343,1,10.66
9.49785782,2,5,4,14,8,75.04497273,1,7.39
9.730449911,3,6,9,8,7,82.95114459,1,8.56
9.33994493,5,16,8,7,8,92.75841645,1,11.26
9.133142473,5,9,10,9,8,93.05187064,1,10.96
9.815750634,4,8,5,9,7,87.68516777,1,10.32
9.631544071,2,10,5,5,8,77.24017572,1,7.54
9.709166192,1,7,11,10,12,81.06143986,1,6.96
9.179075716,5,10,4,8,7,86.28567668,1,11.04
7.840283837,4,6,5,7,9,75.98940968,1,8.89
9.537160698,5,7,6,5,5,85.25409901,1,11.06
7.891735416,3,3,5,2,6,61.48239552,1,6.61
9.48497174,5,11,10,8,6,92.89333503,1,11.3
9.450137661,3,5,9,4,2,73.92490726,1,8.4
9.186298698,2,6,10,7,4,74.14729096,1,7.46
9.265596602,3,12,8,8,5,83.33113814,1,8.36
7.855546945,3,6,6,7,8,73.23028405,1,7.49
9.976100416,4,3,4,8,10,79.76217052,1,9.54
8.21992983,5,9,7,5,13,86.07376628,1,10.32
8.743378714,1,5,11,8,9,71.69709752,1,6.23
8.742759902,5,6,9,9,9,88.7315077,1,10.59
9.767284302,2,6,6,4,6,74.02456855,1,7.73
8.241920123,3,5,7,6,8,73.19876405,1,7.62
8.702084639,5,7,7,6,7,85.20001035,1,10.66
8.778275222,4,9,5,8,8,82.90141881,1,9.76
9.85930875,5,13,11,6,13,95.99136937,1,11.53
9.299097262,5,9,7,9,13,94.35575812,1,10.98
9.342681812,1,6,4,8,14,71.60486633,1,6.57
9.190614077,3,10,9,13,8,87.54472203,1,8.44
9.896264868,4,14,3,11,7,86.96096968,1,10.72
7.570694624,5,6,5,6,9,77.79065468,1,9.59
7.435676578,0,7,6,3,12,61.23249052,1,4.85
8.76696387,4,4,10,7,10,80.61817517,1,9.15
9.3268216,5,9,7,9,4,89.5864424,1,11.07
9.239424447,3,6,12,13,8,85.0227973,1,8.34
9.023778773,3,13,9,6,9,83.53487912,1,8.08
9.126645083,2,2,4,11,9,67.49458457,1,6.12
7.286744566,4,7,6,6,9,76.4116121,1,8.66
8.76476172,4,10,4,15,8,85.37351958,1,9.56
8.419572782,5,7,10,4,11,85.95491248,1,10.4
9.704226529,4,5,6,9,12,85.19531293,1,10.52
9.102347474,5,9,8,14,4,92.58332652,1,10.91
7.89987821,3,6,6,2,7,69.21645013,1,7.47
9.262787613,1,11,7,10,11,79.93368311,1,6.57
8.741273828,1,7,5,9,9,72.37079012,1,6.28
8.984414872,5,5,12,10,15,88.49588603,1,10.85
9.405655511,5,8,7,9,5,90.67867747,1,11.29
9.591382149,1,4,8,6,11,71.87045632,1,6.39
8.902059287,3,5,6,8,11,76.89289385,1,7.98
9.769665794,2,3,7,5,8,71.96578337,1,6.91
9.751125638,4,7,6,16,11,90.5920898,1,10.52
8.496495311,4,11,8,7,7,84.80913687,1,9.58
8.435882333,2,2,9,5,6,63.64941193,1,5.73
9.352039345,5,9,7,8,6,90.64900096,1,11.24
9.397296798,3,0,4,11,8,68.04328916,1,6.43
8.637148744,0,9,10,9,7,72.36707909,1,5.4
9.560397834,5,7,6,6,6,86.94970818,1,11.07
9.151528409,1,11,7,10,6,76.84659766,1,6.61
9.176403073,4,6,7,9,6,83.29352926,1,10.01
9.426070857,2,5,5,10,10,76.21793389,1,7.51
9.069422215,5,5,10,10,9,88.74907155,1,10.92
8.314152179,5,6,5,8,8,81.18229111,1,10.15
8.607487588,5,10,9,9,6,89.19139682,1,10.51
9.796433117,0,5,5,9,8,68.2578446,1,5.95
7.839034494,1,2,2,5,7,51.38136823,0,4.85
9.585439239,5,7,8,8,4,89.33810384,1,11.08
9.554998826,0,3,6,6,2,58.83945054,1,5.16
8.57759831,2,4,11,8,11,73.10091525,1,6.78
9.529469783,4,8,9,6,8,88.94055482,1,10.2
8.457947907,2,6,8,9,10,77.4545413,1,7.18
8.633886206,3,15,11,7,5,80.63206407,1,8.02
7.312653668,4,5,5,4,5,67.27231907,1,8.32
8.964085471,0,8,9,9,11,75.55343778,1,5.71
9.019981717,0,2,8,9,2,59.02374177,1,4.65
9.855143135,4,14,3,6,7,83.53776068,1,10.39
8.98730611,1,8,7,7,6,73.82070781,1,6.56
9.601812741,5,2,6,7,11,81.16984114,1,9.44
8.332176431,4,4,10,4,14,76.6397745,1,8.75
9.024589982,3,8,7,11,10,86.28166212,1,8.16
9.378943631,4,7,10,8,11,89.73148068,1,10.15
8.705669418,2,6,8,13,7,77.70473311,1,7.13
8.956216588,5,8,6,9,6,88.88167154,1,10.95
9.405478386,3,4,6,3,9,73.64371291,1,8.03
9.768872333,4,4,5,8,9,80.89591956,1,9.79
8.847444092,3,6,9,9,11,82.23700171,1,8.04
8.328409456,3,5,7,3,8,71.80610468,1,7.7
9.419693598,4,9,5,17,11,90.54584388,1,10.2
8.358858163,3,9,13,3,10,80.05269244,1,7.7
9.501921673,5,10,11,12,8,96.47297228,1,11.3
8.463071914,3,6,10,5,5,74.68027401,1,7.78
9.981382909,5,8,7,13,7,96.92685618,1,11.76
7.984657098,4,4,9,2,7,71.69775781,1,8.38
8.873156072,4,5,4,10,15,79.27072368,1,9.79
9.128452634,5,11,2,5,12,83.61303663,1,10.62
8.533233103,5,18,8,7,7,88.2963128,1,10.37
9.387319221,4,5,5,12,11,83.95569558,1,9.96
8.599072046,4,8,4,13,11,86.09410031,1,9.83
9.642883632,5,10,6,8,3,87.92344141,1,11.34
8.810833697,5,2,5,8,13,77.62202955,1,9.03
9.343619144,1,12,7,10,9,79.23228726,1,6.55
8.911510126,4,5,7,9,8,81.96035835,1,9.66
9.466159454,3,2,7,12,8,76.74512065,1,7.33
8.923190479,5,4,6,11,7,83.27143952,1,9.96
9.10300559,5,10,13,7,8,91.88154284,1,10.9
9.649308444,1,2,12,6,8,66.91699729,1,5.76
8.538454823,5,8,6,14,10,90.88674552,1,10.65
9.150267573,3,2,7,7,9,72.86555597,1,7
9.352165794,3,7,7,16,5,83.35912516,1,8.29
9.108425166,5,6,4,6,12,83.26455902,1,10.69
7.53612173,2,4,6,7,6,62.96777528,1,6.05
9.213089359,4,4,3,11,9,77.72617385,1,9.27
9.043831235,4,8,9,10,5,87.28956498,1,9.76
9.287269669,1,7,8,13,9,79.59399537,1,6.73
9.122948655,0,4,7,3,3,58.42466083,1,5.25
8.484500047,5,1,6,10,8,74.79930969,1,8.04
7.522526913,5,7,2,5,4,71.23938055,1,9.39
9.640079799,2,2,2,12,5,65.56064393,1,6.47
9.448468489,1,4,6,8,4,66.81005974,1,6.22
9.063327779,5,14,9,19,6,93.33059434,1,10.75
9.786488956,4,8,8,12,9,94.23793928,1,10.56
8.494375138,1,0,7,6,3,53.85620656,0,4.5
9.058087987,5,11,8,15,8,94.58470745,1,11.13
8.210654314,4,2,8,3,8,69.64333168,1,7.74
8.686415755,3,2,6,6,8,68.44553111,1,6.81
9.681957659,5,8,9,9,11,96.89059665,1,11.56
9.601513591,3,10,6,6,7,82.61661582,1,8.6
9.007115604,2,4,6,11,13,74.32543048,1,6.93
9.603068158,4,6,5,11,7,84.10907731,1,10.26
9.049286789,5,8,8,6,9,91.5104527,1,10.9
8.714539298,4,15,8,5,7,84.32641376,1,9.75
8.537102772,5,6,9,8,12,87.8346813,1,10.54
9.1227447,5,4,6,7,13,82.90904614,1,10.36
9.085836731,1,2,4,9,8,62.53372038,1,5.46
9.571274665,5,7,13,7,8,91.35560891,1,11.23
9.147275839,4,6,9,6,7,82.93654881,1,9.83
9.194181165,3,6,6,17,5,79.42925964,1,8.19
9.890156764,3,11,7,10,9,88.57539529,1,8.67
9.17769867,5,11,10,10,4,90.49149484,1,11.11
9.584809699,2,7,6,9,6,77.86169928,1,7.72
9.638354809,3,9,8,15,10,90.91707924,1,8.83
8.633309548,4,16,5,6,6,79.75894675,1,9.65
9.286623948,5,6,9,6,10,89.38560818,1,11.05
8.519640585,5,1,3,11,9,73.10659057,1,8.17
6.778726336,4,6,5,7,5,68.67700638,1,8.21
9.327577089,5,12,9,11,8,94.98809902,1,11.04
9.206847604,4,6,8,4,7,81.94286228,1,9.84
9.803846968,5,7,12,7,6,90.66475501,1,11.58
9.283573125,5,6,6,10,11,89.49711741,1,11.2
9.431049739,5,4,10,8,9,87.17480809,1,10.4
9.501610626,4,11,4,8,9,86.12450602,1,10.17
9.1478154,4,10,6,11,7,87.3594876,1,9.85
9.612167994,4,5,10,9,5,83.6694325,1,10.46
9.778512194,3,2,7,10,11,78.32625252,1,7.32
8.623530675,5,9,9,2,9,87.42814181,1,10.43
9.72180417,5,10,6,14,8,95.03426181,1,11.35
7.996866734,5,7,4,6,7,78.13130103,1,9.85
8.873735884,2,8,7,11,3,77.1445015,1,7.35
8.777741746,0,13,5,9,4,66.6636775,1,5.47
8.654325229,0,5,4,7,10,62.20487101,1,5.4
8.123276269,5,9,11,4,8,85.66631177,1,9.97
9.096649008,5,5,11,10,13,89.16735652,1,10.99
8.930405676,5,12,8,12,5,91.80905442,1,11
8.9083994,5,8,10,12,9,94.59403177,1,10.96
8.6097518,3,15,8,15,6,84.03567193,1,7.93
9.706993974,4,2,8,11,6,80.59536161,1,8.99
9.581368977,4,7,14,3,8,85.21996022,1,10.35
8.583845159,3,13,6,8,5,78.48915491,1,7.98
8.281469679,4,8,6,3,10,80.7857859,1,9.49
9.832593491,4,14,7,5,5,86.72931983,1,10.29
8.758490195,5,5,6,9,7,82.20704475,1,10.36
7.955536715,1,8,5,8,8,69.73453265,1,5.91
8.120747232,3,4,3,8,5,64.87969428,1,7.16
8.509038808,5,8,10,6,12,89.54097103,1,10.34
9.230862211,2,4,11,4,2,67.67507724,1,6.95
9.176971621,0,2,3,5,5,53.22808535,0,4.82
9.504855797,4,6,6,13,7,86.1882931,1,10.06
9.300832152,5,17,10,11,13,95.84696565,1,11.18
9.760365486,4,6,7,7,9,86.37059664,1,10.38
9.58840299,1,8,9,6,12,79.89197291,1,6.81
9.282891793,5,6,11,10,4,88.02949343,1,10.8
9.413818535,4,7,7,9,14,89.06655431,1,10.04
8.862654243,2,3,6,11,6,68.71732043,1,6.55
9.701467667,2,4,14,9,6,76.0210094,1,7.39
8.22019347,2,2,7,7,3,61.04691999,1,5.72
9.572625014,1,2,8,9,5,67.12364004,1,5.83
8.609046468,5,10,13,12,12,93.90615231,1,10.5
9.864888411,1,7,3,11,4,72.61714498,1,6.71
8.747640181,4,8,13,10,13,89.87402297,1,9.69
9.517118396,4,3,17,10,9,83.07077674,1,9.43
9.066752573,4,4,6,11,6,78.75092362,1,9.55
7.187851691,3,3,2,4,3,54.37212461,0,6.1
9.608213874,3,6,11,8,7,82.08610044,1,8.63
8.929920451,3,8,5,7,9,80.48086767,1,8.16
8.665786783,4,8,3,9,7,80.04976997,1,9.64
9.816572603,0,11,8,6,8,75.45431081,1,5.92
8.400046815,4,6,5,6,10,77.84467392,1,9.45
9.557631098,4,4,14,7,9,82.50726986,1,9.65
8.490924076,5,6,6,5,2,77.20248356,1,10.03
9.043934667,5,3,8,8,5,79.86848677,1,9.48
9.563633547,5,4,6,7,7,82.208388,1,10.72
9.381247115,4,9,4,7,14,85.30103093,1,10.16
8.49834287,5,6,7,5,6,80.95697622,1,10.36
9.157391461,4,7,11,4,9,85.22606098,1,10.11
9.153761698,4,6,7,12,6,85.28754189,1,10.02
9.620946312,2,6,10,14,8,82.67520802,1,7.66
9.657451408,1,6,7,7,5,71.76124372,1,6.74
9.66218247,5,5,8,10,12,91.5501313,1,11.5
8.876286577,5,7,6,16,10,90.78862313,1,10.53
8.878973254,4,8,6,7,6,83.32493056,1,9.68
8.847454395,1,5,12,7,9,71.56043364,1,6.45
9.546956141,1,8,8,12,11,84.05880304,1,6.81
9.834408206,3,7,5,8,6,80.61685954,1,8.71
8.232059344,4,3,5,5,9,69.98866012,1,8.17
8.537121279,4,12,13,8,3,82.86844716,1,9.53
9.093515845,5,2,8,11,12,84.7083291,1,9.27
8.774648567,3,8,15,10,12,86.57194722,1,8.26
9.377974959,3,5,7,6,7,77.35741773,1,8.26
9.337988448,3,17,4,14,8,83.39679649,1,8.24
9.326819148,4,13,13,9,8,90.4826093,1,10.28
9.563340493,5,3,1,8,7,74.90278186,1,10.11
8.863300337,5,8,9,17,7,93.0029736,1,10.76
9.397825754,4,10,8,15,7,92.11356844,1,10.14
9.397373158,4,9,6,7,6,84.99819009,1,10.17
8.667753678,4,12,9,10,6,86.4724238,1,9.51
7.939850398,4,15,4,5,3,73.45328051,1,9.01
9.296387193,2,8,7,9,4,78.61969787,1,7.61
7.638409256,3,1,3,8,7,59.23990036,1,5.59
9.348532427,3,4,8,14,4,78.58545291,1,7.87
8.663534064,4,6,9,11,6,83.13332357,1,9.65
