cgpa,branch_code,internship_count,project_count,certification_count,skill_count,placement_probability,placed,salary
7.626596231,5,1,6,6,9,65.19852472,1,7.56
6.344578596,1,3,5,3,4,46.85407404,0,4.55
6.452308429,2,0,5,6,4,45.30963975,0,4.05
7.469259359,3,4,4,8,6,58.32848638,1,6.58
6.722778155,5,1,4,3,6,54.32025085,1,6.63
5.529283027,3,0,3,3,4,39.69713719,0,3.79
7.733914486,1,0,5,5,5,45.9271783,0,4.36
7.432351895,3,2,4,6,7,58.42548754,1,6.3
6.322096101,5,3,1,7,6,58.61615178,0,7.63
8.189766006,4,4,8,6,7,71.74761377,0,9.15
6.03357822,5,2,2,4,13,56.18274943,1,6.92
7.412025435,2,1,7,9,4,51.90273602,1,5.13
6.141176438,4,5,6,3,8,61.97606525,1,7.96
6.834872311,5,1,5,7,7,63.18446473,1,6.82
5.590231104,2,1,1,5,5,39.25232035,0,3.93
8.257935242,5,1,4,8,5,65.68207462,1,8.39
8.1960704,4,2,2,2,5,55.07297811,1,7.89
6.281521319,5,3,6,8,9,64.64011603,1,7.96
8.131292239,3,2,6,3,5,56.47985524,1,6.19
7.638298912,2,0,5,8,3,48.70929854,0,4.66
8.855307074,1,1,4,8,5,53.07843822,1,4.88
6.307325914,5,4,5,4,4,58.38469649,1,7.86
5.881659407,1,1,1,3,9,38.167245,0,3.64
6.66730331,3,2,2,4,2,46.56671933,0,5.67
9.903179485,3,2,2,8,5,66.50306668,1,7.55
6.581756459,3,1,4,4,7,53.27364677,1,4.82
6.529352189,2,2,2,5,1,38.54780629,0,4.86
7.982701596,5,0,1,3,4,56.21165259,0,7.03
7.436978808,5,1,7,5,2,56.93324692,1,7.45
7.749989099,5,0,1,6,9,62.78306482,1,6.86
5.287763901,5,3,4,4,8,54.18476567,1,6.71
7.033405075,2,2,1,0,6,42.55941923,0,5.15
7.073804123,0,3,1,6,5,45.21050012,1,4.06
7.568070969,5,1,3,2,7,56.1104445,1,7.04
7.108606875,4,1,3,5,9,58.55786622,1,6.42
8.11532524,5,4,4,4,8,69.90914903,1,9.29
6.430640461,1,0,1,5,4,39.56692503,1,3.35
5.81728347,4,2,3,9,7,56.94587288,1,6.31
7.043039265,4,4,1,6,6,55.23350904,1,7.63
8.959060571,4,1,1,6,4,59.00934196,1,7.6
5.702253565,3,3,1,9,7,53.06866862,0,5.06
8.169093243,0,0,4,6,5,47.45456567,0,3.98
8.716695732,2,3,5,4,4,55.41766486,1,6.27
6.504898587,3,1,8,3,3,52.01693064,1,4.99
7.660472248,0,2,2,8,1,40.14161163,0,4.09
8.093931731,4,3,6,2,5,62.4058718,1,8.36
9.410989189,2,3,6,6,7,64.27200568,1,6.97
7.915520407,0,3,6,7,6,49.86122793,0,4.52
5.183282509,3,3,1,7,7,45.88870286,0,4.79
7.376979332,2,5,1,4,5,52.69475564,1,6.6
8.310424475,4,1,7,8,7,67.91222666,1,7.22
6.385865952,5,4,2,6,5,58.66099575,1,8.22
7.447083902,0,2,4,8,2,47.09263588,1,4.15
5,5,2,2,3,7,50.27298215,1,5.88
7.820635388,4,2,5,2,10,64.65169646,1,7.71
8.595168855,2,3,6,10,7,66.70460625,1,6.65
7.836944723,2,2,4,5,6,53.25564104,1,5.37
9.9135569,3,4,8,7,7,75.47829108,1,8.74
6.568558812,3,1,3,3,2,41.40090289,0,4.84
5.411802265,5,5,3,5,5,57.28097889,1,7.82
5.313858288,3,2,2,7,2,40.1360302,0,4.65
8.075042115,4,4,6,8,7,69.47385504,1,9.03
8.90063232,5,4,12,3,7,76.52671959,0,10.12
5.589337172,2,2,4,7,3,42.55940257,1,4.16
6.340725882,1,4,1,6,4,40.97522166,1,4.6
7.126417878,4,4,6,5,5,61.37473432,1,8.4
7.102425832,4,3,1,7,4,53.95171267,1,7.07
6.849024815,0,0,4,5,5,38.12705295,0,3.19
7.55557703,3,2,3,6,3,51.48693126,1,5.77
5.215710163,2,2,4,8,4,42.76835323,0,4.21
5.015655413,4,0,7,6,7,52.08559444,1,4.61
5,1,1,1,4,4,34.58292636,0,3.12
8.015316862,2,0,3,3,9,53.15577727,0,4.81
5.56491669,3,1,8,7,5,53.36505976,1,4.45
7.248819062,4,1,1,7,8,55.28155963,1,6.78
8.470260022,5,1,2,4,5,58.80622264,1,7.99
8.365425873,2,0,5,5,9,59.42366943,1,5.01
10,2,3,7,8,8,70.4301496,1,7.44
9.139402446,0,3,2,2,4,47.92868733,0,5.34
8.557556047,3,1,4,6,7,61.32389066,1,6.49
8.345656235,3,1,3,1,10,59.35216366,1,6.26
6.684863689,5,1,3,6,4,55.67363015,1,6.79
7.505566879,5,1,2,5,7,59.22830802,1,7.68
7.528265069,4,3,3,2,8,59.93385177,1,7.44
9.578520526,1,0,4,4,4,49.35550245,0,4.97
6.674853779,2,2,2,5,4,44.17605851,0,4.77
9.325152196,5,0,7,3,5,63.60009692,1,8.65
6.779710945,1,3,3,4,6,43.45449581,0,4.86
5.225665539,2,3,4,4,4,39.94768377,0,4.36
8.739617848,4,2,6,14,4,66.85807392,1,8.36
7.496532883,2,4,2,3,2,50.10672257,1,5.86
6.138700989,5,1,1,5,5,49.75542705,0,6.03
7.988525886,0,3,2,9,3,48.4626347,0,4.57
7.095194459,5,2,1,3,4,51.65256798,1,7.36
5,5,4,1,5,6,50.66229185,1,6.86
8.806176898,2,3,1,9,6,60.24363329,1,6.73
6.489796617,0,2,7,7,5,46.45884373,0,3.54
8.996141897,0,6,2,12,9,62.55152868,0,5.64
8.424447663,4,3,4,8,4,65.61730079,1,8.94
9.2014763,2,2,3,1,6,56.14232331,1,6.5
7.684346959,0,2,3,3,4,41.81469254,0,4.33
5,5,4,0,5,5,48.53125257,0,6.47
5.870349632,5,1,4,6,11,60.37771861,1,6.17
6.263424797,5,2,2,10,5,58.2142998,1,7.02
7.595831883,4,2,5,2,9,62.66487536,1,7.45
8.64412622,3,5,4,5,6,64.00105811,1,8.02
8.124646304,5,4,7,7,6,72.3318452,1,9.49
9.150840278,3,1,4,7,10,64.41160392,1,7.05
8.624393533,2,3,2,9,5,55.83157206,1,6.6
6.722861769,0,3,5,7,6,45.5963275,0,4.08
9.050040772,0,2,3,5,7,51.18230674,1,4.93
5.636405011,1,1,4,4,1,31.85422842,0,3.46
6.802557538,3,2,4,3,6,50.63048595,1,5.6
7.030395245,4,3,0,3,7,55.67589694,0,7.5
6.486961659,2,0,5,7,6,46.2847994,0,3.94
8.702280857,5,4,5,10,8,78.35339939,1,9.91
5.052210118,3,1,3,4,4,38.07692394,0,4.02
8.29391029,3,2,4,6,8,63.52037603,1,6.54
7.425569297,5,5,5,3,4,63.30018919,1,9.24
6.733536735,3,3,3,2,9,54.54014798,1,5.87
5.692432015,2,1,2,2,1,33.70315326,1,3.92
6.199528838,5,2,3,4,6,57.14327146,1,7.17
7.647727012,4,2,2,5,3,51.73825593,1,7.62
8.069666858,5,3,4,5,8,67.10771014,1,9.46
7.331433945,4,5,6,3,10,69.21240189,1,8.91
6.336291722,0,2,2,6,2,38.66230782,0,3.66
9.213742796,5,0,6,8,3,66.14250964,0,7.94
8.318067252,3,1,1,8,6,56.9449658,1,6.41
8.236714204,5,4,4,3,8,67.30363977,1,10.13
6.349533371,4,1,2,5,6,48.26051095,0,5.75
8.657502791,5,5,7,8,6,76.69983672,1,10.24
9.183823129,2,5,4,7,8,64.70986147,1,7.63
7.237166286,5,1,2,5,8,60.41762392,0,6.9
6.644542912,1,3,3,5,2,42.99317,0,4.58
7.020541457,4,5,2,5,12,60.34594025,1,8.49
7.424967458,1,1,3,4,7,44.95978956,0,4.25
6.76147956,5,1,2,10,5,55.09758615,1,6.55
7.788627061,3,3,0,6,6,55.39728176,1,6.84
6.544647033,3,4,8,6,11,60.89510861,1,6.65
8.131114881,5,3,5,5,6,67.02570872,1,9.51
7.372643144,0,1,3,6,3,43.00902305,0,3.74
7.605383611,5,1,2,4,4,53.07411016,1,7.34
7.16644765,2,2,5,4,5,52.10376506,1,5.05
5,5,2,4,2,8,48.74616755,1,5.59
8.592603488,0,4,2,3,5,47.06930113,0,5.3
7.73481743,3,1,1,4,4,49.28329458,0,5.63
7.511495363,5,0,3,7,8,59.36951336,0,7.03
6.300280489,2,2,1,2,4,42.37236976,0,4.44
6.412069635,2,0,3,12,7,47.07795829,0,4.17
7.248916234,4,2,5,8,6,61.77073548,1,7.49
7.790828856,2,2,1,2,7,47.9340488,0,5.39
6.942331694,4,1,6,7,3,52.30487367,1,6.09
5.968814967,0,1,3,4,6,36.16561052,0,3.01
6.38954775,3,1,0,7,4,43.95808876,0,5.03
8.715614728,2,0,4,8,5,57.30890363,1,5.29
8.037660573,4,1,6,2,8,62.19716411,1,7.25
6.701910708,2,2,0,4,9,50.35529799,1,4.86
8.020452129,4,3,5,5,8,62.98072662,1,8.2
6.258142821,5,1,3,9,7,57.51243421,1,6.63
9.009224466,5,6,3,7,5,71.13605374,1,10.9
6.438146469,1,0,5,5,4,42.888976,0,3.63
7.517823064,3,3,3,6,9,60.2782907,1,6.74
6.109598842,4,2,4,2,7,50.66364689,0,6.3
7.452605112,5,2,4,4,9,64.25190918,1,7.67
6.978333857,2,4,7,3,9,55.16042937,1,5.75
6.633828984,4,4,3,6,5,53.88716349,1,7.83
8.220377879,2,3,2,5,9,60.07116398,1,6.38
8.798486825,3,6,2,5,6,62.32511816,1,8.44
8.656902966,1,3,4,7,8,56.2763542,1,5.53
8.441233765,5,4,3,5,4,64.69798882,1,10.24
7.116325932,1,1,4,6,7,47.34368288,0,4.41
7.650198179,5,4,3,7,4,60.90972722,1,8.74
8.321558218,1,2,6,2,7,51.29100485,1,5.34
7.975566831,1,1,8,4,2,47.01406554,0,4.46
9.347506479,3,5,3,9,2,63.12238395,1,8.08
7.429679627,4,2,3,8,6,57.45156426,1,7.31
7.173418339,2,2,6,3,5,52.17985299,1,5.44
8.669950017,1,4,3,3,7,53.83087128,1,6.21
7.225043423,0,1,1,4,3,35.09106313,0,3.61
8.801019114,3,5,9,7,13,76.8158377,1,8.55
7.33997367,5,5,6,8,1,62.33001427,1,9.31
8.295994192,3,5,5,6,2,62.12581236,1,8.17
9.202181841,5,1,3,7,8,70.77498604,1,8.87
5.565367533,4,4,7,10,3,54.42437857,1,7.12
6.429440107,2,3,5,8,5,48.91139789,0,4.92
6.725924119,5,4,3,5,4,60.70462458,1,8.05
5,4,3,2,2,4,45.18109595,1,5.64
7.229021304,5,3,1,7,5,58.82715197,1,8.05
8.817168581,5,0,5,6,7,64.54375273,1,8.36
8.790591208,2,5,5,5,1,60.58465778,1,7.53
5.49026167,3,1,3,7,2,41.12095594,0,4.29
8.171821574,1,0,1,5,3,42.54362657,0,4.5
7.541995255,5,2,3,4,6,61.29760931,1,7.6
10,3,5,8,5,3,71.35053001,1,8.97
8.240816677,3,2,3,7,3,58.10495938,1,6.69
7.320472057,2,3,6,7,4,53.02008242,1,5.94
7.837284828,3,1,3,6,5,52.97723974,1,5.6
9.3240171,4,2,5,8,4,65.83327384,1,8.5
8.514980325,3,5,6,5,0,61.0526098,1,8.27
7.452844532,3,2,4,7,5,53.95177929,1,5.79
7.717184895,5,1,1,5,4,53.7212664,1,7.53
6.42964793,3,1,1,4,3,40.85625341,0,4.95
6.953111148,3,2,5,2,4,48.25108599,0,5.58
8.451126096,5,4,4,6,7,69.3520211,1,10.07
6.729148093,2,1,1,5,7,43.51983608,0,4.33
8.05937195,5,6,6,4,6,68.05245996,1,9.96
7.91388524,0,1,3,1,6,44.36254937,0,3.87
6.432215038,1,2,3,4,4,42.33796586,0,4.07
5.650089859,4,0,2,2,4,41.13514948,0,4.52
8.409568708,3,3,3,2,6,55.9202498,0,6.73
6.636701536,5,2,6,6,5,58.37503853,1,7.44
7.456057749,5,2,3,5,7,64.02246661,1,8.3
5,5,3,4,4,8,53.52935774,1,6.55
6.718698497,4,3,3,5,4,53.60110159,1,6.8
6.683633008,5,2,7,4,7,64.00920305,1,7.14
8.049455183,2,0,5,5,6,51.78121449,1,4.95
7.481600615,5,0,1,8,9,61.69830876,1,7.13
8.299554186,5,3,2,8,8,70.58657271,0,9.14
8.05642711,3,3,6,5,7,60.53749519,0,7.04
7.086606116,5,6,2,9,6,68.30800207,1,9.38
9.544684478,1,2,3,7,4,58.8011531,1,5.73
6.972674011,5,0,5,3,12,57.91028187,1,6.35
7.466321445,4,0,2,7,9,57.84378484,0,6.37
7.384452055,3,0,7,6,5,53.54586193,1,4.96
8.701835869,3,4,4,5,6,62.59938171,1,7.61
8.533504671,1,2,5,9,7,60.11641692,1,5.3
7.837643767,5,4,4,5,6,63.23008687,1,9.6
7.160348593,3,2,1,2,3,47.68033788,0,5.67
7.687249968,1,3,2,4,7,52.30810654,1,5.2
8.251287961,5,2,4,6,3,64.24030701,1,8.67
6.900753723,3,2,3,6,1,48.23123221,0,5.61
8.716865982,5,3,8,12,12,79.33342985,1,9.75
6.319924178,3,1,6,2,2,43.12100164,0,4.72
7.402924599,5,2,2,4,3,57.64806403,1,7.52
7.048669638,0,5,2,6,5,46.66551638,0,4.81
7.30335227,5,4,2,9,1,62.12689255,1,8.94
7.950884421,3,4,5,5,6,61.86345395,1,7.27
8.468531005,4,4,8,2,7,68.78927043,1,9.12
7.626047735,4,2,1,5,1,50.5514061,1,7.46
7.286417743,5,5,4,7,8,65.53382394,0,9.17
10,3,2,4,12,5,67.8008399,1,7.88
7.110767428,4,5,3,6,4,57.48269163,1,8.31
6.960991702,2,4,2,5,3,47.38914951,1,5.99
7.037393644,4,1,2,5,7,54.01010655,1,6.65
8.756915517,2,0,3,9,9,57.2610875,1,5.19
7.350360789,3,1,1,9,5,52.6039594,1,5.62
7.418942647,5,5,1,10,11,70.99279023,1,9.97
6.837808843,1,1,2,1,6,40.68786661,1,3.96
8.856496886,5,1,3,7,6,62.6114735,1,8.38
6.962991063,0,2,0,3,6,38.5461049,1,3.82
9.050627533,0,5,6,10,7,63.45895494,1,6.02
7.496172067,5,3,7,7,3,62.84036068,0,8.55
7.758733534,5,1,1,10,2,58.33432834,1,7.2
8.594340449,3,3,3,9,3,60.02007922,1,7.26
6.646754161,3,2,4,3,4,46.10195141,0,5.56
8.327721233,5,3,8,4,2,63.23786075,1,9.09
8.023659735,5,1,3,4,7,59.03642026,1,7.92
8.212538356,4,4,3,5,8,65.02712673,1,9.25
6.427192048,3,2,4,8,6,53.86320929,1,5.2
7.793950199,4,3,5,5,4,57.74471949,1,8.14
7.185620122,3,1,7,5,1,52.41631865,1,5.15
8.144802955,2,1,2,1,3,43.16405831,0,5.01
6.246267097,4,3,1,9,7,56.19554309,1,6.68
5.198049615,5,3,4,8,8,56.40848016,1,6.45
8.813889232,0,2,8,11,7,62.61549493,1,4.85
8.023665423,5,2,7,3,3,60.33327917,1,8.12
8.567313755,1,5,4,3,7,56.83604189,1,6.46
8.429682618,4,4,5,7,1,63.54701463,1,8.8
7.24819827,3,1,4,5,10,58.96895811,1,5.26
8.241338889,4,3,4,5,5,59.95984753,0,8.17
7.567267556,5,2,1,7,5,60.81830559,1,8.3
8.491930383,5,3,2,5,6,66.14319695,1,9.32
7.72289382,2,2,3,6,4,52.67876228,1,5.39
6.787614323,3,0,4,8,8,54.09147691,1,4.8
5,4,1,3,9,5,50.2790039,1,4.63
7.615252685,0,0,1,3,5,37.62817853,0,3.38
7.573674009,0,4,1,4,4,43.68749219,0,4.75
6.762596172,5,1,4,9,5,57.70841547,0,6.66
8.471461419,5,1,4,7,6,66.16502398,1,7.89
9.445649367,3,2,3,5,4,62.11500283,1,7.52
6.392902116,4,3,2,4,7,51.8261734,1,6.71
5.406086383,3,2,4,6,4,47.7208377,0,4.52
7.953735851,2,0,5,1,4,45.06186694,1,5.02
9.502143675,2,3,2,6,5,61.54832974,0,6.75
8.800257318,2,3,7,5,11,63.70563361,1,6.42
7.324639556,2,1,2,3,6,46.38604701,0,4.81
5.906190212,2,1,3,4,7,43.95523653,0,4.04
7.264695393,5,1,2,6,7,60.22841261,1,7.33
6.646014198,5,5,2,6,5,59.99294626,1,9.19
7.968528992,4,0,3,4,6,56.65506384,1,6.66
5.916855364,5,0,1,1,11,49.78583609,0,5.72
8.500799603,5,3,4,9,8,74.20975578,1,9.07
5.513179557,4,3,3,5,3,48.22263266,0,5.94
8.258677995,2,3,7,6,8,60.10606983,1,6.55
7.623486173,3,2,3,7,4,52.36891073,1,6.04
9.218686364,5,4,8,9,10,79.75741794,1,11.09
7.287962536,3,1,2,5,6,53.00498568,1,5.72
6.830049192,3,2,4,7,4,54.71489799,1,5.84
7.664091094,5,3,1,6,5,59.05405049,1,8.62
5.276324622,4,3,5,5,8,54.90991383,1,6.01
8.001717039,1,1,4,10,6,52.19145544,1,4.71
5.770758601,5,4,6,5,4,59.1575696,1,7.84
7.147055002,2,1,4,10,6,54.41700173,1,4.98
6.348586851,5,4,3,8,2,59.41567783,1,8.05
5.58375022,0,2,4,2,7,35.48130714,0,3.34
6.190934997,5,3,2,3,5,52.76817561,1,7.15
6.505595177,3,3,5,5,6,56.56867015,1,5.72
6.685262715,3,0,1,6,6,49.41779476,0,4.72
8.525756204,0,0,5,10,4,47.10812093,1,4.15
8.166452179,2,0,4,8,5,54.02176016,0,5.3
7.519323035,1,2,7,4,4,52.13689561,1,5.02
7.330289041,4,1,2,8,3,54.81350046,1,6.55
7.541108679,5,2,3,5,10,66.02188411,1,8.22
7.283059555,3,2,4,7,6,56.99022854,1,6.16
7.110137379,5,3,2,4,15,60.50079164,1,7.98
8.611858839,2,3,6,8,2,60.91013941,1,6.23
6.272704167,3,2,3,6,7,52.83986484,1,5.25
7.238081824,3,3,4,7,3,51.9964164,1,5.92
7.098492556,5,3,1,6,7,57.14748205,1,7.86
6.91723124,4,0,0,5,7,50.36458417,1,5.69
8.839138632,4,4,4,8,4,65.2449361,1,9.36
8.77233324,4,5,7,10,6,74.86264407,1,10.21
6.416328592,2,0,4,9,9,48.8773277,0,4.03
6.2531949,5,0,3,5,5,52.35924236,1,5.68
5.739201207,5,2,1,6,7,53.02742176,1,6.33
8.959845506,3,3,3,6,2,58.31518301,1,7
7.95923587,0,0,4,7,6,47.82416785,0,3.71
8.610911562,0,2,7,5,8,55.75322725,1,4.9
9.576323717,2,3,4,8,5,61.86072367,1,7.22
6.141928494,4,2,3,4,2,46.40105791,0,6.4
7.20210163,5,2,3,2,4,57.19737871,1,7.84
7.172967863,3,1,3,3,3,49.20344305,0,5.42
5.492498351,3,2,3,4,8,49.41920342,0,4.58
7.825073253,4,1,7,4,6,60.28821001,1,7.07
7.295527195,4,2,5,2,6,55.51593511,1,7.18
7.333791456,4,2,1,5,6,55.76684996,1,6.94
7.661740851,3,2,1,4,4,48.65095455,0,5.95
6.787357602,4,2,3,4,7,57.25224361,1,7.04
9.558465102,0,3,4,6,6,53.86051775,1,5.6
8.666742938,3,5,6,6,4,62.84472237,1,7.84
9.89630498,5,2,10,11,4,79.59182316,1,10.38
10,1,3,7,9,5,66.98544574,1,6.48
8.696941976,5,3,2,6,7,65.1663093,1,9.78
9.370767128,3,4,3,8,5,65.74610962,0,7.96
5.521023036,5,1,1,4,10,49.79026446,0,5.51
6.861205197,1,4,1,7,1,42.0139194,0,5.25
10,0,0,4,6,4,54.54306247,1,4.49
7.745383145,3,0,5,4,6,53.44110471,1,5.27
5,3,1,2,6,3,42.25291253,0,3.75
8.489018251,4,3,2,6,9,65.32679034,1,8.81
7.759382196,4,4,4,4,7,59.9024724,1,8.14
7.997034656,5,4,3,6,7,67.84651256,1,9.62
8.281424727,5,6,4,6,7,73.2295475,1,10.02
7.686289985,2,1,3,6,5,47.93003159,0,5.28
8.28765132,1,0,4,10,8,55.93916104,1,4.65
9.302810604,5,3,4,7,6,72.48594844,1,9.6
7.575815293,5,3,3,4,6,64.04244406,1,8.82
6.962864948,5,1,1,3,3,51.62245172,0,6.77
7.361749623,3,2,2,4,6,51.7009343,0,5.6
7.061838763,3,2,2,6,7,52.21589027,1,5.69
8.395831633,5,3,6,2,6,64.96725986,1,9.35
7.956219781,2,4,4,4,1,52.77025544,1,6.26
8.224058386,5,2,5,7,4,61.89405427,0,8.91
9.315311822,3,3,5,3,4,59.53868963,1,7.4
5.401496854,3,2,2,4,8,45.24398315,0,4.79
8.193279722,4,2,1,5,9,60.14580188,1,7.53
7.121784535,5,2,3,7,6,58.79953199,1,7.44
8.062809973,5,1,3,6,10,65.3697525,1,8.28
6.317886063,5,0,6,7,6,55.92087314,1,5.81
6.877265177,5,3,5,7,3,57.96169306,1,7.95
7.511723133,3,2,4,4,8,55.29011238,1,6.23
6.593791154,5,3,5,3,3,53.64628746,1,7.53
8.455843509,5,4,0,3,5,61.41993416,1,9.32
9.157266173,5,2,2,7,5,67.38662995,1,9.02
8.2391748,5,2,2,2,4,58.52488084,1,8.2
9.174803018,3,5,6,4,4,66.79618118,1,8.59
6.84025399,5,2,3,4,4,57.08695019,1,7.24
7.949303389,3,0,2,5,10,54.66416861,1,5.71
6.851780086,4,2,6,4,3,56.14580402,1,6.95
7.591099285,3,1,4,6,8,56.35526737,1,5.93
7.366925428,3,1,5,4,4,49.36730547,0,5.23
7.430878502,4,3,4,5,7,61.95115058,1,8.02
5.633996527,2,4,5,7,5,51.89468454,1,5.28
6.236279673,5,3,4,2,3,53.87859293,1,7.49
8.679209942,1,5,5,8,7,61.86599939,1,6.64
7.465218619,3,2,4,4,2,53.07655216,1,5.87
10,1,1,4,9,7,61.39051157,1,5.64
5.798924661,4,2,4,6,12,58.79796978,1,6.01
6.433097528,2,1,3,5,5,43.59682407,0,4.25
6.111507992,2,0,4,7,7,47.22537425,0,3.94
9.247158873,3,2,5,6,4,64.87279017,1,7.09
7.107469057,5,3,3,6,3,58.10726962,1,8.41
8.955284201,3,1,6,9,7,63.72122764,1,6.48
6.920009665,3,0,4,6,1,47.41542995,0,4.97
6.87070323,1,2,3,6,7,45.46523682,1,4.48
6.40239099,3,0,4,8,3,45.48833573,0,4.61
9.801428475,2,4,3,6,1,61.59925554,1,7.62
6.021874782,4,1,7,3,7,51.93430518,1,5.61
6.695105521,5,3,6,5,3,59.58218473,1,7.51
7.743303298,5,4,3,1,9,65.84300034,1,9.17
7.992090972,5,2,5,8,5,65.85728898,1,8.11
6.716683712,5,6,4,7,7,64.34093099,1,9.24
8.673685704,2,2,2,5,3,50.295059,1,6.03
7.170626218,3,2,2,4,4,51.52507696,1,5.96
9.00640742,4,2,6,11,8,71.02123386,1,8.59
7.753252607,5,3,2,3,7,60.74208644,1,8.4
6.001655578,2,4,4,5,8,49.47587617,0,5.2
8.9190291,5,1,3,5,7,65.57431029,1,8.38
8.6726469,5,6,6,5,4,69.15609277,1,10.51
9.658649314,3,4,6,7,5,68.82920778,1,8
5.382993366,4,0,2,2,4,41.48204047,0,4.3
9.895808074,0,1,2,8,8,58.58871203,1,4.93
6.757142414,3,0,2,6,7,46.11760832,0,4.52
7.521422127,4,2,2,2,9,56.85645637,0,7.61
7.402113589,0,1,3,4,4,40.53033556,0,3.69
9.401696039,3,6,0,5,5,62.22858211,1,8.65
7.63438349,5,4,2,5,4,59.33040763,1,8.82
6.551617776,1,2,2,9,2,41.15193022,0,4.16
7.560991063,5,3,0,2,3,54.24758232,1,8.02
9.222888109,0,3,1,11,5,56.92293931,1,5.37
8.805508606,5,4,10,7,11,83.72259039,1,10.6
6.046873233,5,1,3,5,8,57.55053857,1,6.11
6.095129774,2,1,2,3,2,36.84932649,0,4.13
7.771496575,5,0,6,0,6,60.64586619,1,6.87
7.441017183,1,3,1,5,10,53.86359876,1,5.15
7.227186776,3,2,2,7,6,54.7283167,0,5.62
7.045389772,4,1,2,3,8,54.26916718,1,6.21
9.490611584,5,5,3,6,8,76.72758325,1,11.06
7.474832256,5,2,3,5,1,53.24981607,0,7.51
8.337507729,5,3,4,3,5,62.49015558,1,8.76
6.261681369,4,0,3,7,6,53.07179353,1,5.4
6.563360146,3,2,4,2,5,50.03978964,1,5.16
7.364703402,4,1,3,2,5,54.2609101,1,6.83
9.253133572,4,5,3,15,4,70.89540269,1,10.29
8.141482969,3,2,5,9,5,63.42447984,1,6.63
7.539755145,5,2,2,2,5,55.06643254,0,8.17
8.874010879,0,1,3,8,4,47.18849083,1,4.56
7.550733307,5,3,3,6,5,60.99920449,1,8.72
8.655906252,1,3,2,8,5,52.18420811,1,5.93
7.239785943,4,0,2,3,5,50.57287076,1,5.72
7.367358865,4,2,2,5,7,57.10541265,1,6.88
6.961153614,1,1,4,6,9,49.18337417,0,4.15
8.932949076,0,5,5,9,3,58.94416848,1,5.79
5.785099879,5,2,2,5,6,49.60929869,0,6.52
9.024288225,2,3,4,7,10,65.04592163,1,6.67
6.258123452,0,2,1,2,6,36.939495,0,3.61
8.947615205,5,3,3,7,8,72.1009108,1,9.83
6.21861208,5,0,5,3,3,52.78826167,0,5.78
7.176041918,5,5,3,3,3,60.29736391,1,9.47
6.822931459,0,2,0,4,8,40.00369333,0,3.66
9.170308913,3,3,5,12,3,64.03011203,1,7.71
6.474730061,5,3,3,4,5,55.39814987,1,7.49
5.906487788,5,5,1,8,6,56.80437567,0,8.42
7.250542344,4,3,3,5,4,53.2262168,1,7.23
7.572278693,3,1,2,5,8,53.26240391,1,5.83
8.97492179,4,0,1,10,7,61.50332497,1,7.37
7.644820426,5,2,1,5,5,56.13537333,1,7.59
8.378084671,1,4,5,5,5,53.43361561,1,6.05
6.428474843,2,1,4,5,11,51.70265377,1,4.27
7.461957451,1,4,7,6,2,53.77945762,1,5.24
6.744167718,5,1,4,3,3,50.13996207,1,6.4
6.235893486,1,4,3,4,6,42.83260958,1,4.56
8.879645731,0,3,3,8,6,56.11513138,1,5.1
6.555131353,5,2,3,6,8,57.71011226,1,7.3
9.741513842,5,3,4,9,11,77.6669391,1,10.67
8.272652746,2,2,2,8,6,53.64709124,1,5.67
6.013112474,5,1,2,3,4,48.49412533,0,5.97
9.675354458,3,5,5,9,6,74.66808317,1,8.5
8.203492862,2,1,3,2,13,55.28779764,1,5.52
6.064743626,4,4,4,2,5,53.09413506,1,7.27
7.315934164,2,4,5,5,7,58.58508678,1,5.89
9.914794619,2,5,5,1,5,64.40757608,1,8.07
7.25263427,4,2,2,6,8,60.01969452,1,7.36
8.579251472,3,4,3,7,10,67.92449373,1,7.83
7.469580278,2,4,4,7,5,54.36855313,1,6.12
9.153953985,4,2,5,9,7,70.5253138,1,8.45
7.223439572,4,1,7,6,9,64.75795394,1,6.74
7.924930371,0,1,5,6,6,46.86994467,0,3.85
7.556605041,4,5,2,7,9,64.77220653,0,8.63
9.466627235,4,1,2,8,4,59.79225327,1,8.43
6.413876349,1,1,3,6,7,42.92368639,0,3.97
6.648573642,2,1,1,7,6,43.88151321,0,4.62
7.611627659,2,2,4,3,3,50.02299822,1,5.31
8.318696921,3,1,2,3,4,49.99762522,0,5.82
8.205393258,3,0,2,7,5,55.04494948,1,5.79
8.485496728,3,3,1,5,8,58.3690279,1,7.15
5.180312701,5,1,2,10,10,57.70011713,1,5.58
7.080707052,0,2,3,4,7,41.57754092,0,4.01
7.565462241,3,1,7,9,5,58.65894977,1,5.5
8.516620135,5,2,5,6,6,67.64098436,1,8.92
6.236412647,5,5,5,5,5,60.84761226,1,8.28
5.26683974,1,2,2,7,7,38.80093175,0,3.45
9.104820623,3,4,5,6,4,64.71724894,1,7.88
6.010608936,5,2,1,3,7,49.95290006,0,6.41
8.186712957,5,2,4,5,8,68.89462289,0,9.04
7.647013936,1,0,4,8,4,44.94566667,0,4.01
7.256418944,0,5,3,6,4,45.05368888,0,4.66
8.114049217,5,3,4,7,5,62.78884516,0,9.4
7.173830319,1,3,2,8,8,53.51148987,1,5.02
7.170023117,3,0,5,10,6,54.26574606,1,5.22
6.288143641,4,3,5,5,6,54.08974402,0,6.62
